"","species","English_Common_Name","firstyear","lastyear","ave.ind","max.ind","RCI","Uncertain","conv","u","u.lowCI","u.upCI","R","R.lowCI","R.upCI","Q","Q.lowCI","Q.upCI","predicted_year","qe.pred_50","p.30_percent_decline_50_years","y.hl.30_percent_decline","p.50_percent_decline_50_years","y.hl.50_percent_decline","p.70_percent_decline_50_years","y.hl.70_percent_decline"
"17137","Pine Siskin","Pine Siskin",1970,2017,7.62107584615385,12.09124,0.578330526564209,FALSE,0,-0.0028072665817361,-0.12836795023022,0.122753417066748,0.068788748966746,-0.0105048571264664,0.148082355059958,0.0420751433639771,NA,NA,2067,0,0.824,7,0.662,23,0.44,NA
"17185","Pine Warbler","Pine Warbler",1970,2017,4.84404646153846,5.155746,0.181210254532857,FALSE,0,-0.000848879067542343,-0.0189931683265539,0.0172954101914692,0.00112519955528724,-0.000243359175635489,0.00249375828620998,0.000901306715498957,NA,NA,2067,0,0.128,NA,0.002,NA,0,NA
"17233","Pinyon Jay","Pinyon Jay",1970,2017,7.26407253846154,8.6805,0.878190666289943,FALSE,0,-0.0280715613660844,-0.0347664708375034,-0.0213766518946653,0.000128503811689487,-7.21593843753748e-05,0.000329167007754349,0.000123031084897552,-0.000102974667800318,0.000349036837595423,2067,0,1,13,1,25,0.995,43
"17281","Plumbeous Vireo","Plumbeous Vireo",1970,2017,1.84758238461538,2.012622,0.57062397290135,FALSE,0,0.0114858236630238,0.00175710674239777,0.0212145405836499,0.000383522185745995,-5.90021611873994e-05,0.000826046532679389,0.000254150644711854,NA,NA,2067,0,0.007,NA,0.02,NA,0,NA
"17329","Prairie Falcon","Prairie Falcon",1970,2017,0.101196846153846,0.11155,0.366547716631438,FALSE,0,0.0129556572747737,-0.0023071330418605,0.0282184475914078,0.00108089302148654,-0.000137895898658875,0.00229968194163196,0.000616591231023734,NA,NA,2067,0,0.017,NA,0.05,NA,0,NA
"17377","Prairie Warbler","Prairie Warbler",1970,2017,1.36034969230769,1.476332,0.230216439294388,FALSE,0,-0.0118573324091933,-0.02226666398275,-0.00144800083563668,0.000548131772999,-6.32315826354704e-05,0.00115949512863347,0.000282604425400971,NA,NA,2067,0,0.983,30,0.225,NA,0,NA
"17425","Prothonotary Warbler","Prothonotary Warbler",1970,2017,0.803751538461538,0.877094,0.274773007566532,FALSE,0,-0.00643104437736588,-0.0151584835110234,0.00229639475629163,0.000320373267677661,-4.67295676608764e-05,0.000687476103016198,0.000203730344180038,NA,NA,2067,0,0.419,NA,0,NA,0,NA
"17473","Purple Finch","Purple Finch",1970,2017,1.33341115384615,1.45402,0.284435632523244,FALSE,0,-0.00407391213748368,-0.0205859376559154,0.012438113380948,0.00129816418866734,-0.000163240898046643,0.00275956927538132,0.000717886940950074,NA,NA,2067,0,0.298,NA,0.008,NA,0,NA
"17521","Purple Gallinule","Purple Gallinule",1970,2017,0.0778766153846154,0.083442,2.22327560791001,TRUE,0,0.00342304082928895,-0.0135394162456949,0.0203854979042728,0.00181923517875712,-0.000143954527809783,0.00378242488532401,0.000724801151038067,NA,NA,2067,0,0.086,NA,0.002,NA,0,NA
"17569","Purple Martin","Purple Martin",1970,2017,6.68908453846154,7.064035,0.187241953880409,FALSE,0,-0.00545489318745767,-0.0183443463271537,0.00743455995223838,0.000900016068572681,-0.000102454957609179,0.00190248709475454,0.000425979412004544,NA,NA,2067,0,0.357,NA,0.003,NA,0,NA
"17617","Purple Sandpiper","Purple Sandpiper",1970,2017,6.67704371976923,7.839874811,2.41934447579082,TRUE,0,0.00826871062782692,-0.0196893511334256,0.0362267723890794,0.00387613052412545,-0.000532108228283859,0.00828436927653475,0.00202613266848732,NA,NA,2067,0,0.174,NA,0.073,NA,0.003,NA
"17665","Pygmy Nuthatch","Pygmy Nuthatch",1970,2017,3.26194684615385,3.574927,0.999466095057907,FALSE,0,0.00362576218658842,-0.0189526898987508,0.0262042142719277,0.00129485710498334,-0.000933216690676724,0.0035229309006434,0.00136654518337989,-0.00125912660163953,0.00399221696839931,2067,0,0.169,NA,0.017,NA,0,NA
"17713","Pyrrhuloxia","Pyrrhuloxia",1970,2017,6.29079130769231,6.946927,0.609363208765026,FALSE,0,-0.0105715449856006,-0.0279143571370957,0.00677126716589443,0.00138298055262391,-0.000180356504825098,0.00294631761007292,0.000796472669735315,NA,NA,2067,0,0.865,31,0.25,NA,0.001,NA
"17761","Razorbill","Razorbill",1970,2017,6.62015085692308,12.44926176,18.4557906307274,TRUE,0,0.0375226520951877,-0.133677536883666,0.208722841074041,0.150265115125901,-0.0183333712857914,0.318863601537594,0.0764822096880461,NA,NA,2067,0.004,0.731,4,0.555,20,0.382,NA
"17809","Red-bellied Woodpecker","Red-bellied Woodpecker",1970,2017,7.51403107692308,8.122066,0.0733890609948053,FALSE,0,0.0128852396769223,0.00793752882421475,0.0178329505296299,0.000145950734091157,-1.11558925005852e-05,0.000303057360682899,6.2334725799844e-05,NA,NA,2067,0,0,NA,0.011,NA,0,NA
"17857","Red-breasted Merganser","Red-breasted Merganser",1970,2017,0.0314791538461538,0.05225,6.19536026330937,TRUE,0,-0.0267527067341507,-0.119001225015977,0.0654958115476752,0.0426276980022373,-0.0052330153227263,0.0904884113272009,0.0222577713005115,NA,NA,2067,0.783,0.951,7,0.873,17,0.695,34
"17905","Red-breasted Nuthatch","Red-breasted Nuthatch",1970,2017,3.73806269230769,4.536463,0.249323642733425,FALSE,0,0.0144160868168908,-0.040011060990023,0.0688432346238046,0.0111377089789101,-0.00205263858986533,0.0243280565476855,0.00803073891260176,NA,NA,2067,0,0.36,NA,0.197,NA,0.093,NA
"17953","Red-breasted Sapsucker","Red-breasted Sapsucker",1970,2017,1.25878369230769,1.615924,0.542375331613197,FALSE,0,0.0229130157186305,-0.0147342948316016,0.0605603262688625,0.00692209869644166,-0.000917628374993374,0.0147618257678767,0.00369457999238676,NA,NA,2067,0,0.031,NA,0.051,NA,0.07,NA
"18001","Red-cockaded Woodpecker","Red-cockaded Woodpecker",1970,2017,0.0702970769230769,0.088142,3.18647395102891,TRUE,10,0.00927001916292163,-0.0726645891621906,0.0912046274880339,0.000119313665931824,-0.0112094961203935,0.0114481234522571,0.0209496402801609,-0.00604428147562112,0.0479435620359429,2067,0.041,0.685,15,0.461,NA,0.231,NA
"18049","Red-eyed Vireo","Red-eyed Vireo",1970,2017,17.9699390769231,19.07537,0.137982074626478,FALSE,0,0.00960404521205138,0.00348995952509401,0.0157181308990087,0.00011022776481713,-5.38078014222944e-05,0.000274263331056554,0.000104204154981852,-7.87423722173439e-05,0.000287150682181047,2067,0,0.008,NA,0,NA,0,NA
"18097","Red-faced Cormorant","Red-faced Cormorant",1970,2017,0.581020729923077,0.724221142,9.15296102161972,TRUE,0,0.030078728563416,0.00917453057361193,0.0509829265532201,0.00260176321880072,-0.000232822178574537,0.00543634861617598,0.00111010019116723,NA,NA,2067,0,0,NA,0,NA,0.015,NA
"18145","Red-faced Warbler","Red-faced Warbler",1993,2017,2.46961130769231,2.8114,3.53878825848786,TRUE,0,-0.0176168471793293,-0.0272580733562296,-0.00797562100242899,0.000547880228436292,-4.96950077684018e-05,0.00114545546464099,0.00023639302375396,NA,NA,2067,0,1,20,0.964,39,0.002,NA
"18193","Red-headed Woodpecker","Red-headed Woodpecker",1970,2017,1.09956715384615,1.155883,0.153668504077364,FALSE,0,-0.00314392248750853,-0.0102374887841252,0.00394964380910818,0.000198448427763795,-6.8950015091226e-05,0.000465846870618817,0.00013416827622103,-0.000120555838951684,0.000388892391393745,2067,0,0.011,NA,0,NA,0,NA
"18241","Red-naped Sapsucker","Red-naped Sapsucker",1970,2017,1.01099523076923,1.193978,0.482547530130106,FALSE,0,0.00525923416098931,-0.0259854339556323,0.036503902277611,0.00567902654309067,-0.000638547628540488,0.0119966007147218,0.00246594025142353,NA,NA,2067,0,0.264,NA,0.068,NA,0.003,NA
"18289","Red-necked Grebe","Red-necked Grebe",1970,2017,0.558617461538462,0.750886,0.855069922833661,FALSE,0,0.0464265488471805,0.0184793891898215,0.0743737085045395,0.00429378086532526,-0.00043114463502504,0.00901870636567556,0.00201361557935427,NA,NA,2067,0,0,NA,0,NA,0,NA
"18337","Red-shouldered Hawk","Red-shouldered Hawk",1970,2017,0.815871538461538,1.013287,0.150487115819948,FALSE,0,0.0310007203310094,0.0207972654950196,0.0412041751669993,0.000242566289318466,-0.000215725099185695,0.000700857677822627,0.000272731798804782,-0.000282422733995159,0.000827886331604724,2067,0,0,NA,0,NA,0,NA
"18385","Red-tailed Hawk","Red-tailed Hawk",1970,2017,1.38756284615385,1.566414,0.0755007480777837,FALSE,0,0.016195044108589,0.00522885689722813,0.0271612313199498,0,-0.000200812438705733,0.000200812438705733,0.000375615034187188,-0.000106582628770471,0.000857812697144847,2067,0,0,NA,0.025,NA,0,NA
"18433","Red-throated Loon","Red-throated Loon",1993,2017,0.355229615384615,0.40701,2.7160346205355,TRUE,0,0.0213469830483404,0.00887789990739475,0.033816066189286,0.000829334468617796,-8.36108520620595e-05,0.00174227978929765,0.000402738594673002,NA,NA,2067,0,0,NA,0.001,NA,0.016,NA
"18481","Red-winged Blackbird","Red-winged Blackbird",1970,2017,57.8987370769231,60.21278,0.101944094195916,FALSE,0,-0.00368063827936378,-0.00763676928022651,0.000275492721498952,6.66979513490254e-05,-9.72752261501841e-06,0.000143123425313069,4.16899040747745e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"18529","Red Crossbill","Red Crossbill",1970,2017,5.29644592307692,6.465981,0.849499462163552,FALSE,0,0.0190834057380017,-0.0380520662452181,0.0762188777212216,0.0188188419946476,-0.00184043697146647,0.0394781209607616,0.00834871598996664,NA,NA,2067,0,0.269,NA,0.156,NA,0.104,NA
"18577","Red Knot","Red Knot",1974,2016,0.0224416666666667,0.0444,3.00970833001477,TRUE,0,-0.0228411435519837,-0.16288103696835,0.117198749864382,0.0940899142674271,-0.0158041666924347,0.203983995227289,0.0456585468469057,NA,NA,2066,0.896,0.928,5,0.841,13,0.685,30
"18625","Reddish Egret","Reddish Egret",1970,2017,1.15435152238462,1.299685805,1.05106968180187,FALSE,0,0.0169154441504507,0.00600476073613271,0.0278261275647688,0.000654013404553667,-6.35528225758516e-05,0.00137157963168319,0.000306675375899117,NA,NA,2067,0,0,NA,0.015,NA,0,NA
"18673","Redhead","Redhead",1970,2017,1106.83846153846,1356.1,0.347435077565912,FALSE,0,0.0492225336165293,-0.0174602938199154,0.115905361052974,0.00433625643780016,-0.00796485540243931,0.0166373682780396,0.0130403760240671,-0.00759379675895198,0.0336745488070861,2067,0,0.071,NA,0.014,NA,0.025,NA
"18721","Rhinoceros Auklet","Rhinoceros Auklet",1970,2017,1.32018877107692,3.613077325,1.91295827659836,FALSE,0,-0.052393425998631,-0.303082917385152,0.19829606538789,0.19411104607398,-0.0486390667476102,0.43686115889557,0.174148676657447,NA,NA,2067,0.435,0.972,2,0.942,5,0.886,11
"18769","Ring-billed Gull","Ring-billed Gull",1970,2017,35.6636873076923,40.043349,0.762473400592916,FALSE,0,0.0151808433615848,-0.00333617914705896,0.0336978658702286,0.00192745257023465,-0.000179819870260347,0.00403472501072965,0.000881748690849794,NA,NA,2067,0,0.012,NA,0.054,NA,0.004,NA
"18817","Ring-necked Duck","Ring-necked Duck",1970,2017,0.632889615384615,0.833796,1.09238746250471,FALSE,0,0.0448591898587653,0.030943211070304,0.0587751686472266,0.000997328150681546,-0.000107593875926224,0.00210225017728932,0.000504181957867077,NA,NA,2067,0,0,NA,0,NA,0,NA
"18865","Ring-necked Pheasant","Ring-necked Pheasant",1970,2017,16.4471976923077,18.885336,0.343674547176243,FALSE,0,-0.00441085766860119,-0.0383372796212889,0.0295155642840865,0.000302567385180129,-0.00192477127927292,0.00252990604963318,0.00354706968553263,-0.00125164507275036,0.00834578444381562,2067,0,0.58,40,0.215,NA,0.017,NA
"18913","Rock Pigeon","Rock Pigeon",1970,2017,7.81213538461538,8.093539,0.189088014113189,FALSE,0,-0.00251174832261777,-0.00725372641005267,0.00223022976481714,0.000150870798235016,-4.09011155747793e-06,0.00030583170802751,5.57579080744902e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"18961","Rock Sandpiper","Rock Sandpiper",1970,2017,29.4003654823077,42.29913736,9.93915574730185,TRUE,0,-0.0316141055399361,-0.0938302915942623,0.0306020805143902,0.017043189758097,-0.00284056995987886,0.0369269494760729,0.0102612585117222,NA,NA,2067,0,0.987,8,0.946,18,0.785,34
"19009","Rock Wren","Rock Wren",1970,2017,1.65078146153846,2.066547,0.316451900495348,FALSE,0,-0.0241987015195931,-0.0588565403774207,0.0104591373382345,0.00593579309257702,-0.000699925109917833,0.0125715112950719,0.00314634932443911,NA,NA,2067,0,0.994,13,0.938,27,0.57,48
"19057","Rose-breasted Grosbeak","Rose-breasted Grosbeak",1970,2017,1.91454507692308,2.04647,0.166103990689907,FALSE,0,-0.0109244836342192,-0.018680586225231,-0.00316838104320732,0.000332985220254271,-3.03911757245871e-05,0.00069636161623313,0.000154946632083782,NA,NA,2067,0,0.988,33,0.055,NA,0,NA
"19105","Roseate Spoonbill","Roseate Spoonbill",1970,2017,5.08524892307692,8.048337,1.5475323541011,FALSE,0,0.0850289450368986,0.0700463473269452,0.100011542746852,0.00146972998725245,-0.000104145957521904,0.00304360593202681,0.000561977086392454,NA,NA,2067,0,0,NA,0,NA,0,NA
"19153","Ross's Goose","Ross's Goose",1989,2016,1658473.66666667,2672413,0.539168115643752,FALSE,0,0.0151103777857912,-0.0902288015876417,0.120449557159224,0.0471207714828476,-0.00874349689225322,0.102985039857948,0.0263849910870435,NA,NA,2066,0,0.673,12,0.465,NA,0.262,NA
"19201","Rough-legged Hawk","Rough-legged Hawk",1970,2017,3.33113750476923,3.955600116,0.41129330700386,FALSE,0,0.0205711898880187,-0.0129723530222811,0.0541147327983185,0.00465693993386286,-0.00073893673668204,0.0100528166044078,0.00302398992806746,NA,NA,2067,0,0.031,NA,0.059,NA,0.061,NA
"19249","Royal Tern","Royal Tern",1970,2017,1.62238746153846,2.271266,9.51032082788604,TRUE,0,0.0474291041214121,0.0366148852007543,0.0582433230420698,0.000440951721063467,-0.0001061572939178,0.000988060736044734,0.000310039875118799,NA,NA,2067,0,0,NA,0,NA,0,NA
"19297","Ruby-crowned Kinglet","Ruby-crowned Kinglet",1970,2017,13.1518360769231,14.678793,0.430240171631016,FALSE,0,0.00764332768254942,-0.0128488798991406,0.0281355352642395,0.00242263127047009,-0.000241164505086378,0.00508642704602657,0.00106874540628951,NA,NA,2067,0,0.118,NA,0.033,NA,0,NA
"19345","Ruby-throated Hummingbird","Ruby-throated Hummingbird",1970,2017,0.430082,0.451209,0.117557142253925,FALSE,0,0.00714507466994249,0.00200341959125742,0.0122867297486276,0.000179566357544305,-1.11284095624474e-05,0.000370261124651057,6.56609842267106e-05,NA,NA,2067,0,0.032,NA,0,NA,0,NA
"19393","Ruddy Duck","Ruddy Duck",1970,2017,2.57905492307692,3.543823,1.01435970060297,FALSE,0,0.00340483162423164,-0.0642891337673663,0.0710987970158296,0.0154220500243517,-0.00827628395213693,0.0391203840008403,0.0118128728820069,-0.0125483123957674,0.0361740581597812,2067,0,0.632,25,0.361,NA,0.118,NA
"19441","Ruddy Turnstone","Ruddy Turnstone",1974,2016,0.012525,0.0182,2.14471210275238,TRUE,0,-0.0575345320883844,-0.135267579759485,0.020198515582716,0.0172963301140087,-0.00501797968886574,0.0396106399168831,0.0151513829704544,NA,NA,2066,1,1,5,0.998,11,0.986,19
"19489","Ruffed Grouse","Ruffed Grouse",1970,2017,0.437661076923077,0.568029,0.546233454675804,FALSE,0,0.00452448314755343,-0.0614426697419904,0.0704916360370972,0.0223924269201305,-0.00266900365094206,0.0474538574912031,0.0113381773072344,NA,NA,2067,0,0.616,26,0.347,NA,0.112,NA
"19537","Rufous-crowned Sparrow","Rufous-crowned Sparrow",1970,2017,1.20936692307692,1.286206,0.781943404917572,FALSE,0,0.00335209167652785,-0.0118821955839853,0.018586378937041,0,-0.000405472546049139,0.000405472546049139,0.000718588130952384,-0.000237020809950057,0.00167419707185482,2067,0,0.085,NA,0.002,NA,0,NA
"19585","Rufous Hummingbird","Rufous Hummingbird",1970,2017,0.993126615384615,1.133572,0.36176347537545,FALSE,0,-0.0210444417741769,-0.0272796599888397,-0.0148092235595142,0.000220760916532214,-1.95927780120019e-05,0.000461114611076429,9.97391119185348e-05,NA,NA,2067,0,1,17,1,33,0.017,NA
"19633","Rusty Blackbird","Rusty Blackbird",1970,2017,0.0778906153846154,0.090224,2.44168542279504,TRUE,0,-0.0271815937261237,-0.0541805625919114,-0.000182624860335906,0.00414730792552735,-0.000448102221988488,0.00874271807304319,0.00185865742708338,NA,NA,2067,0.062,1,12,0.991,25,0.736,44
"19681","Sage Thrasher","Sage Thrasher",1970,2017,18.6573893076923,21.933686,0.604214995773687,FALSE,0,-0.015087131998367,-0.0397601959495926,0.00958593195285852,0.00289755123105013,-0.000366045656104199,0.00616114811820447,0.0016030367295197,NA,NA,2067,0,0.956,21,0.659,43,0.072,NA
"19729","Sagebrush Sparrow","Sagebrush Sparrow",1970,2017,33.1390122307692,35.045479,1.08030277835135,FALSE,0,-0.00412115444940678,-0.0161490171504436,0.00790670825163001,0.000745746353485352,-7.6470892748769e-05,0.00156796359971947,0.000377056655402994,NA,NA,2067,0,0.187,NA,0,NA,0,NA
"19777","Sanderling","Sanderling",1974,2016,0.953583333333333,2.06,1.58196997553423,FALSE,0,-0.0472583111057122,-0.211431912671726,0.116915290460302,0.122443662287795,-0.0221538126188969,0.267041137194487,0.0630565836633434,NA,NA,2066,0.194,0.978,3,0.947,8,0.878,17
"19825","Sandhill Crane","Sandhill Crane",1970,2017,2.84789169230769,4.062418,0.438967745435568,FALSE,0,0.0666759651885278,0.0550625390120998,0.0782893913649558,0.000812825042339154,-6.41691771460788e-05,0.00168981926182439,0.000342772053906833,NA,NA,2067,0,0,NA,0,NA,0,NA
"19873","Sandwich Tern","Sandwich Tern",1970,2017,2.28279197415385,3.21113532,1.33303037943258,FALSE,0,0.0294917511953893,-0.0567479471165563,0.115731449507335,0.0411373344786284,-0.00444390233049402,0.0867185712877509,0.0191747735438425,NA,NA,2067,0,0.384,NA,0.207,NA,0.141,NA
"19921","Savannah Sparrow","Savannah Sparrow",1970,2017,15.9077065384615,17.642995,0.231784214307815,FALSE,0,-0.0194173798236071,-0.0252227090992813,-0.013612050547933,0.000224395108993337,-1.46634952980222e-05,0.000463453713284696,8.39557150543281e-05,NA,NA,2067,0,1,19,1,36,0,NA
"19969","Say's Phoebe","Say's Phoebe",1970,2017,1.09431792307692,1.249523,0.217814999690668,FALSE,0,0.0104587119829489,-0.00452174217419299,0.0254391661400907,0.00118606977252367,-0.000123182734370204,0.00249532227941754,0.000582430629234004,NA,NA,2067,0,0.047,NA,0.033,NA,0,NA
"20017","Scaled Quail","Scaled Quail",1970,2017,7.87093669230769,13.220693,0.6034232702173,FALSE,0,-0.00306638879854264,-0.179722627822003,0.173589850224918,0,-0.0522413847021592,0.0522413847021592,0.0974300105679945,-0.0278821050776472,0.222742126213636,2067,0.002,0.881,3,0.77,11,0.608,31
"20065","Scarlet Tanager","Scarlet Tanager",1970,2017,1.23867161538462,1.285549,0.127846994447752,FALSE,0,-0.00483742170119998,-0.0108259975843188,0.00115115418191883,0.000187941730898913,-1.93099881176223e-05,0.000395193449915448,9.30712667275838e-05,NA,NA,2067,0,0.057,NA,0,NA,0,NA
"20113","Scissor-tailed Flycatcher","Scissor-tailed Flycatcher",1970,2017,12.2512621538462,13.260656,0.229164345558048,FALSE,0,-0.00728908484917534,-0.0214874148555921,0.00690924515724137,0.000453377727049419,-0.000324830158131106,0.00123158561222994,0.000568664265030562,-0.000413082706576857,0.00155041123663798,2067,0,0.607,45,0.035,NA,0,NA
"20161","Scott's Oriole","Scott's Oriole",1970,2017,1.445201,1.670662,0.636936598508367,FALSE,0,-0.00858911220693016,-0.0333381865835194,0.0161599621696591,0.00392081092748815,-0.000291279341744085,0.00813290119672039,0.00153944589049444,NA,NA,2067,0,0.727,34,0.23,NA,0.004,NA
"20209","Seaside Sparrow","Seaside Sparrow",1970,2017,1.15084323076923,2.105338,3.25682056571879,TRUE,0,0.0731855909942192,-0.0602500671685181,0.206621249156956,0.0552023263235889,-0.026379664218028,0.136784316865206,0.0492647673774609,-0.0394914886058704,0.138021023360792,2067,0.052,0.356,NA,0.146,NA,0.061,NA
"20257","Sedge Wren","Sedge Wren",1970,2017,1.40624538461538,1.72016,0.416101525147634,FALSE,0,0.00253768843704892,-0.0652570209500272,0.070332397824125,0.00366467541238864,-0.00953702940884997,0.0168663802336272,0.0130713829904179,-0.00949302515880276,0.0356357911396386,2067,0,0.654,22,0.388,NA,0.137,NA
"20305","Semipalmated Plover","Semipalmated Plover",1974,2016,2.1825,2.83,1.15131194459665,FALSE,0,-0.0321411616569968,-0.104125067439803,0.0398427441258096,0.0113184980125058,-0.00843636063086295,0.0310733566558746,0.0131543699780878,-0.0109431064552636,0.0372518464114393,2066,0,0.983,8,0.938,17,0.785,33
"20353","Semipalmated Sandpiper","Semipalmated Sandpiper",1974,2016,2.73333333333333,4.15,2.08346682776968,TRUE,0,-0.0238344992129407,-0.139447727163627,0.0917787287377459,0.0394161133064233,-0.0112333027404599,0.0900655293533065,0.0334303606943056,NA,NA,2066,0.001,0.933,6,0.845,15,0.674,33
"20401","Sharp-shinned Hawk","Sharp-shinned Hawk",1970,2017,0.0255135384615385,0.027566,0.330590780380502,FALSE,0,0.0132574054395127,0.00878951848500986,0.0177252923940154,0.000128640662813185,-8.1485294939807e-06,0.000265429855120351,5.0122408147859e-05,NA,NA,2067,0,0,NA,0.012,NA,0,NA
"20449","Sharp-tailed Grouse","Sharp-tailed Grouse",1970,2017,0.569913846153846,0.669419,0.715694742623538,FALSE,0,0.0239937076799257,-0.0051330178113039,0.0531204331711554,0.00509891299508496,-0.000443650090309551,0.0106414760804795,0.00215510875904579,NA,NA,2067,0,0.003,NA,0.02,NA,0.054,NA
"20497","Short-billed Dowitcher","Short-billed Dowitcher",1974,2016,0.350583333333333,0.547,2.92555952458306,TRUE,0,-0.0598248551603347,-0.144576438369669,0.0249267280489999,0.0282299949454123,-0.0056804615662171,0.0621404514570417,0.0172910761788956,NA,NA,2066,0.525,1,5,0.998,10,0.986,19
"20545","Short-eared Owl","Short-eared Owl",1970,2017,0.0826148461538461,0.142279,1.02063507449767,FALSE,0,-0.0160214724049143,-0.157160921379928,0.125117976570099,0.111241465040659,-0.0117671222389998,0.234250052320319,0.0512658152803954,NA,NA,2067,0.356,0.903,5,0.797,14,0.624,34
"20593","Smith's Longspur","Smith's Longspur",1970,2017,0.773005242846154,0.913941726,11.7944283988709,TRUE,0,0.0245024519677661,0.00532721467637017,0.043677689259162,0.00165705124992729,-0.000266477525694855,0.00358058002554944,0.000968074583751788,NA,NA,2067,0,0,NA,0.002,NA,0.036,NA
"20641","Snow Bunting","Snow Bunting",1970,2017,36.9698180084615,62.37518156,1.71332551041076,FALSE,0,-0.000417240329205573,-0.146060337767415,0.145225857109004,0.0927183992909668,-0.0144713245378373,0.199908123119771,0.0565920831035632,NA,NA,2067,0,0.834,5,0.684,19,0.478,NA
"20689","Snow Goose","Snow Goose",1970,2016,12814566.25,16202211,0.50893486009855,FALSE,0,-0.00771783005471368,-0.0819156899096965,0.0664800298002692,0.0268150372692115,-0.00408626133845574,0.0577163358768786,0.0128043230823887,NA,NA,2066,0,0.786,15,0.555,43,0.253,NA
"20737","Snowy Egret","Snowy Egret",1970,2017,2.20026453846154,2.632055,0.980368100728893,FALSE,0,0.0303614022525208,0.024409646786349,0.0363131577186927,0.000247292295799117,-1.51606171203883e-05,0.000509745208718623,8.74701700956157e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"20785","Snowy Owl","Snowy Owl",1970,2017,0.482233800538462,0.71448511,0.823563428201631,FALSE,0,-0.00232160518191681,-0.123763054845839,0.119119844482006,0.0582184524559821,-0.01155974644267,0.127996651354634,0.0394109522354274,NA,NA,2067,0.01,0.816,7,0.647,25,0.419,NA
"20833","Snowy Plover","Snowy Plover",1970,2017,3.14922942776923,3.513855663,1.41513450348167,FALSE,0,0.0136566262150502,-0.00212239572831655,0.029435648158417,0.00131672395839558,-0.000140043702904871,0.00277349161969604,0.000646238952328939,NA,NA,2067,0,0.013,NA,0.051,NA,0.001,NA
"20881","Solitary Sandpiper","Solitary Sandpiper",1970,2017,0.0909806923076923,0.105008,1.10163349076392,FALSE,0,0.00902122579042686,-0.00858385448715089,0.0266263060680046,0.00149122143354449,-0.000187231632117124,0.0031696744992061,0.000812935457458957,NA,NA,2067,0,0.085,NA,0.033,NA,0,NA
"20929","Song Sparrow","Song Sparrow",1970,2017,12.5985560769231,13.668804,0.0741139022902,FALSE,0,-0.0102100198616371,-0.0176251542970094,-0.00279488542626485,0.000207577053182024,-3.90341322364356e-05,0.000454188238600484,0.000147989338454307,NA,NA,2067,0,0.971,35,0.02,NA,0,NA
"20977","Sooty Grouse","Sooty Grouse",1970,2017,0.594830384615385,0.644406,1.02168050959525,FALSE,0,-0.00333212831215511,-0.02137232188442,0.0147080652601098,0.00175441077761208,-0.000207578255716588,0.00371639981094074,0.000834433592193592,NA,NA,2067,0,0.266,NA,0.008,NA,0,NA
"21025","Sora","Sora",1970,2017,1.04979792307692,1.338515,0.471113774978089,FALSE,0,0.0032488124220413,-0.0795258982234105,0.0860235230674931,0,-0.01212565086525,0.01212565086525,0.0211575134657037,-0.0072732416556644,0.0495882685870719,2067,0,0.723,14,0.496,NA,0.241,NA
"21073","Spotted Sandpiper","Spotted Sandpiper",1970,2017,0.318208076923077,0.345025,0.230289610486678,FALSE,0,-0.0114308498875518,-0.017867889885567,-0.0049938098895366,0.000238240591023953,-2.24715704078904e-05,0.000498952752455796,0.000105349483650522,NA,NA,2067,0,0.999,31,0.053,NA,0,NA
"21121","Spotted Towhee","Spotted Towhee",1970,2017,8.60256746153846,8.808467,0.39053623094773,FALSE,0,-0.00113311893687177,-0.00537683429645123,0.00311059642270769,0.000118087801587294,-7.24545604378957e-06,0.000243421059218378,4.50727824434092e-05,NA,NA,2067,0,0,NA,0,NA,0,NA
"21169","Sprague's Pipit","Sprague's Pipit",1970,2017,2.26072907692308,3.513386,0.866283269967071,FALSE,0,-0.0542812149252873,-0.111411649840487,0.00284921998991273,0.0159545729284854,-0.00204210305768274,0.0339512489146536,0.00856235082821541,NA,NA,2067,0,1,6,1,12,0.994,21
"21217","Spruce Grouse","Spruce Grouse",1970,2017,1.07375024046154,1.329095729,2.45216607846061,TRUE,0,0.0265679438550182,-0.0243188671226865,0.077454754832723,0.010616016840488,-0.00159478333339637,0.0228268170143724,0.00696154038248722,NA,NA,2067,0,0.095,NA,0.065,NA,0.087,NA
"21265","Steller's Eider","Steller's Eider",1970,2017,67.0912363092308,139.88562,16.9010810848192,TRUE,0,-0.10044145478104,-0.198584503650848,-0.00229840591123237,0.0440028151479548,-0.00689227669368114,0.0948979069895908,0.0252925444969662,NA,NA,2067,0.003,1,3,1,6,1,11
"21313","Steller's Jay","Steller's Jay",1970,2017,3.56342769230769,3.724299,0.24461436810751,FALSE,0,-0.00268872921659185,-0.00980536310195385,0.00442790466877014,0.000313240784612991,-2.54818703503171e-05,0.000651963439576299,0.000127411384271998,NA,NA,2067,0,0.004,NA,0,NA,0,NA
"21361","Stilt Sandpiper","Stilt Sandpiper",1974,2016,0.0928083333333333,0.132,2.35361884649873,TRUE,0,-0.0303552626067891,-0.156692263511362,0.0959817382977833,0.0694633064504298,-0.0122299013984559,0.151156514299315,0.0378121946928567,NA,NA,2066,0.523,0.954,5,0.89,13,0.755,27
